//
//    Name:     cp950 to Unicode table
//    Unicode version: 2.0
//    Table version: 2.01
//    Table format:  Format A
//    Date:          1/7/2000
//
//    Contact:       Shawn.Steele@microsoft.com
//
//    General notes: none
//
//    Format: Three tab-separated columns
//        Column //2 is the cp950 code (in hex)
//        Column //1 is the Unicode (in hex as 0xXXXX)
//        Column //3 is the Unicode name (follows a comment sign, '//')
//
//    The entries are in cp950 order
//
0x0000:0x00,	//NULL
0x5BEB:0xBC67,	//CJK UNIFIED IDEOGRAPH
0x5C64:0xBC68,	//CJK UNIFIED IDEOGRAPH
0x5C65:0xBC69,	//CJK UNIFIED IDEOGRAPH
0x5D9D:0xBC6A,	//CJK UNIFIED IDEOGRAPH
0x5D94:0xBC6B,	//CJK UNIFIED IDEOGRAPH
0x5E62:0xBC6C,	//CJK UNIFIED IDEOGRAPH
0x5E5F:0xBC6D,	//CJK UNIFIED IDEOGRAPH
0x5E61:0xBC6E,	//CJK UNIFIED IDEOGRAPH
0x5EE2:0xBC6F,	//CJK UNIFIED IDEOGRAPH
0x5EDA:0xBC70,	//CJK UNIFIED IDEOGRAPH
0x5EDF:0xBC71,	//CJK UNIFIED IDEOGRAPH
0x5EDD:0xBC72,	//CJK UNIFIED IDEOGRAPH
0x5EE3:0xBC73,	//CJK UNIFIED IDEOGRAPH
0x5EE0:0xBC74,	//CJK UNIFIED IDEOGRAPH
0x5F48:0xBC75,	//CJK UNIFIED IDEOGRAPH
0x5F71:0xBC76,	//CJK UNIFIED IDEOGRAPH
0x5FB7:0xBC77,	//CJK UNIFIED IDEOGRAPH
0x5FB5:0xBC78,	//CJK UNIFIED IDEOGRAPH
0x6176:0xBC79,	//CJK UNIFIED IDEOGRAPH
0x6167:0xBC7A,	//CJK UNIFIED IDEOGRAPH
0x616E:0xBC7B,	//CJK UNIFIED IDEOGRAPH
0x615D:0xBC7C,	//CJK UNIFIED IDEOGRAPH
0x6155:0xBC7D,	//CJK UNIFIED IDEOGRAPH
0x6182:0xBC7E,	//CJK UNIFIED IDEOGRAPH
0x617C:0xBCA1,	//CJK UNIFIED IDEOGRAPH
0x6170:0xBCA2,	//CJK UNIFIED IDEOGRAPH
0x616B:0xBCA3,	//CJK UNIFIED IDEOGRAPH
0x617E:0xBCA4,	//CJK UNIFIED IDEOGRAPH
0x61A7:0xBCA5,	//CJK UNIFIED IDEOGRAPH
0x6190:0xBCA6,	//CJK UNIFIED IDEOGRAPH
0x61AB:0xBCA7,	//CJK UNIFIED IDEOGRAPH
0x618E:0xBCA8,	//CJK UNIFIED IDEOGRAPH
0x61AC:0xBCA9,	//CJK UNIFIED IDEOGRAPH
0x619A:0xBCAA,	//CJK UNIFIED IDEOGRAPH
0x61A4:0xBCAB,	//CJK UNIFIED IDEOGRAPH
0x6194:0xBCAC,	//CJK UNIFIED IDEOGRAPH
0x61AE:0xBCAD,	//CJK UNIFIED IDEOGRAPH
0x622E:0xBCAE,	//CJK UNIFIED IDEOGRAPH
0x6469:0xBCAF,	//CJK UNIFIED IDEOGRAPH
0x646F:0xBCB0,	//CJK UNIFIED IDEOGRAPH
0x6479:0xBCB1,	//CJK UNIFIED IDEOGRAPH
0x649E:0xBCB2,	//CJK UNIFIED IDEOGRAPH
0x64B2:0xBCB3,	//CJK UNIFIED IDEOGRAPH
0x6488:0xBCB4,	//CJK UNIFIED IDEOGRAPH
0x6490:0xBCB5,	//CJK UNIFIED IDEOGRAPH
0x64B0:0xBCB6,	//CJK UNIFIED IDEOGRAPH
0x64A5:0xBCB7,	//CJK UNIFIED IDEOGRAPH
0x6493:0xBCB8,	//CJK UNIFIED IDEOGRAPH
0x6495:0xBCB9,	//CJK UNIFIED IDEOGRAPH
0x64A9:0xBCBA,	//CJK UNIFIED IDEOGRAPH
0x6492:0xBCBB,	//CJK UNIFIED IDEOGRAPH
0x64AE:0xBCBC,	//CJK UNIFIED IDEOGRAPH
0x64AD:0xBCBD,	//CJK UNIFIED IDEOGRAPH
0x64AB:0xBCBE,	//CJK UNIFIED IDEOGRAPH
0x649A:0xBCBF,	//CJK UNIFIED IDEOGRAPH
0x64AC:0xBCC0,	//CJK UNIFIED IDEOGRAPH
0x6499:0xBCC1,	//CJK UNIFIED IDEOGRAPH
0x64A2:0xBCC2,	//CJK UNIFIED IDEOGRAPH
0x64B3:0xBCC3,	//CJK UNIFIED IDEOGRAPH
0x6575:0xBCC4,	//CJK UNIFIED IDEOGRAPH
0x6577:0xBCC5,	//CJK UNIFIED IDEOGRAPH
0x6578:0xBCC6,	//CJK UNIFIED IDEOGRAPH
0x66AE:0xBCC7,	//CJK UNIFIED IDEOGRAPH
0x66AB:0xBCC8,	//CJK UNIFIED IDEOGRAPH
0x66B4:0xBCC9,	//CJK UNIFIED IDEOGRAPH
0x66B1:0xBCCA,	//CJK UNIFIED IDEOGRAPH
0x6A23:0xBCCB,	//CJK UNIFIED IDEOGRAPH
0x6A1F:0xBCCC,	//CJK UNIFIED IDEOGRAPH
0x69E8:0xBCCD,	//CJK UNIFIED IDEOGRAPH
0x6A01:0xBCCE,	//CJK UNIFIED IDEOGRAPH
0x6A1E:0xBCCF,	//CJK UNIFIED IDEOGRAPH
0x6A19:0xBCD0,	//CJK UNIFIED IDEOGRAPH
0x69FD:0xBCD1,	//CJK UNIFIED IDEOGRAPH
0x6A21:0xBCD2,	//CJK UNIFIED IDEOGRAPH
0x6A13:0xBCD3,	//CJK UNIFIED IDEOGRAPH
0x6A0A:0xBCD4,	//CJK UNIFIED IDEOGRAPH
0x69F3:0xBCD5,	//CJK UNIFIED IDEOGRAPH
0x6A02:0xBCD6,	//CJK UNIFIED IDEOGRAPH
0x6A05:0xBCD7,	//CJK UNIFIED IDEOGRAPH
0x69ED:0xBCD8,	//CJK UNIFIED IDEOGRAPH
0x6A11:0xBCD9,	//CJK UNIFIED IDEOGRAPH
0x6B50:0xBCDA,	//CJK UNIFIED IDEOGRAPH
0x6B4E:0xBCDB,	//CJK UNIFIED IDEOGRAPH
0x6BA4:0xBCDC,	//CJK UNIFIED IDEOGRAPH
0x6BC5:0xBCDD,	//CJK UNIFIED IDEOGRAPH
0x6BC6:0xBCDE,	//CJK UNIFIED IDEOGRAPH
0x6F3F:0xBCDF,	//CJK UNIFIED IDEOGRAPH
0x6F7C:0xBCE0,	//CJK UNIFIED IDEOGRAPH
0x6F84:0xBCE1,	//CJK UNIFIED IDEOGRAPH
0x6F51:0xBCE2,	//CJK UNIFIED IDEOGRAPH
0x6F66:0xBCE3,	//CJK UNIFIED IDEOGRAPH
0x6F54:0xBCE4,	//CJK UNIFIED IDEOGRAPH
0x6F86:0xBCE5,	//CJK UNIFIED IDEOGRAPH
0x6F6D:0xBCE6,	//CJK UNIFIED IDEOGRAPH
0x6F5B:0xBCE7,	//CJK UNIFIED IDEOGRAPH
0x6F78:0xBCE8,	//CJK UNIFIED IDEOGRAPH
0x6F6E:0xBCE9,	//CJK UNIFIED IDEOGRAPH
0x6F8E:0xBCEA,	//CJK UNIFIED IDEOGRAPH
0x6F7A:0xBCEB,	//CJK UNIFIED IDEOGRAPH
0x6F70:0xBCEC,	//CJK UNIFIED IDEOGRAPH
0x6F64:0xBCED,	//CJK UNIFIED IDEOGRAPH
0x6F97:0xBCEE,	//CJK UNIFIED IDEOGRAPH
0x6F58:0xBCEF,	//CJK UNIFIED IDEOGRAPH
0x6ED5:0xBCF0,	//CJK UNIFIED IDEOGRAPH
0x6F6F:0xBCF1,	//CJK UNIFIED IDEOGRAPH
0x6F60:0xBCF2,	//CJK UNIFIED IDEOGRAPH
0x6F5F:0xBCF3,	//CJK UNIFIED IDEOGRAPH
0x719F:0xBCF4,	//CJK UNIFIED IDEOGRAPH
0x71AC:0xBCF5,	//CJK UNIFIED IDEOGRAPH
0x71B1:0xBCF6,	//CJK UNIFIED IDEOGRAPH
0x71A8:0xBCF7,	//CJK UNIFIED IDEOGRAPH
0x7256:0xBCF8,	//CJK UNIFIED IDEOGRAPH
0x729B:0xBCF9,	//CJK UNIFIED IDEOGRAPH
0x734E:0xBCFA,	//CJK UNIFIED IDEOGRAPH
0x7357:0xBCFB,	//CJK UNIFIED IDEOGRAPH
0x7469:0xBCFC,	//CJK UNIFIED IDEOGRAPH
0x748B:0xBCFD,	//CJK UNIFIED IDEOGRAPH
0x7483:0xBCFE,	//CJK UNIFIED IDEOGRAPH
0x747E:0xBD40,	//CJK UNIFIED IDEOGRAPH
0x7480:0xBD41,	//CJK UNIFIED IDEOGRAPH
0x757F:0xBD42,	//CJK UNIFIED IDEOGRAPH
0x7620:0xBD43,	//CJK UNIFIED IDEOGRAPH
0x7629:0xBD44,	//CJK UNIFIED IDEOGRAPH
0x761F:0xBD45,	//CJK UNIFIED IDEOGRAPH
0x7624:0xBD46,	//CJK UNIFIED IDEOGRAPH
0x7626:0xBD47,	//CJK UNIFIED IDEOGRAPH
0x7621:0xBD48,	//CJK UNIFIED IDEOGRAPH
0x7622:0xBD49,	//CJK UNIFIED IDEOGRAPH
0x769A:0xBD4A,	//CJK UNIFIED IDEOGRAPH
0x76BA:0xBD4B,	//CJK UNIFIED IDEOGRAPH
0x76E4:0xBD4C,	//CJK UNIFIED IDEOGRAPH
0x778E:0xBD4D,	//CJK UNIFIED IDEOGRAPH
0x7787:0xBD4E,	//CJK UNIFIED IDEOGRAPH
0x778C:0xBD4F,	//CJK UNIFIED IDEOGRAPH
0x7791:0xBD50,	//CJK UNIFIED IDEOGRAPH
0x778B:0xBD51,	//CJK UNIFIED IDEOGRAPH
0x78CB:0xBD52,	//CJK UNIFIED IDEOGRAPH
0x78C5:0xBD53,	//CJK UNIFIED IDEOGRAPH
0x78BA:0xBD54,	//CJK UNIFIED IDEOGRAPH
0x78CA:0xBD55,	//CJK UNIFIED IDEOGRAPH
0x78BE:0xBD56,	//CJK UNIFIED IDEOGRAPH
0x78D5:0xBD57,	//CJK UNIFIED IDEOGRAPH
0x78BC:0xBD58,	//CJK UNIFIED IDEOGRAPH
0x78D0:0xBD59,	//CJK UNIFIED IDEOGRAPH
0x7A3F:0xBD5A,	//CJK UNIFIED IDEOGRAPH
0x7A3C:0xBD5B,	//CJK UNIFIED IDEOGRAPH
0x7A40:0xBD5C,	//CJK UNIFIED IDEOGRAPH
0x7A3D:0xBD5D,	//CJK UNIFIED IDEOGRAPH
0x7A37:0xBD5E,	//CJK UNIFIED IDEOGRAPH
0x7A3B:0xBD5F,	//CJK UNIFIED IDEOGRAPH
0x7AAF:0xBD60,	//CJK UNIFIED IDEOGRAPH
0x7AAE:0xBD61,	//CJK UNIFIED IDEOGRAPH
0x7BAD:0xBD62,	//CJK UNIFIED IDEOGRAPH
0x7BB1:0xBD63,	//CJK UNIFIED IDEOGRAPH
0x7BC4:0xBD64,	//CJK UNIFIED IDEOGRAPH
0x7BB4:0xBD65,	//CJK UNIFIED IDEOGRAPH
0x7BC6:0xBD66,	//CJK UNIFIED IDEOGRAPH
0x7BC7:0xBD67,	//CJK UNIFIED IDEOGRAPH
0x7BC1:0xBD68,	//CJK UNIFIED IDEOGRAPH
0x7BA0:0xBD69,	//CJK UNIFIED IDEOGRAPH
0x7BCC:0xBD6A,	//CJK UNIFIED IDEOGRAPH
0x7CCA:0xBD6B,	//CJK UNIFIED IDEOGRAPH
0x7DE0:0xBD6C,	//CJK UNIFIED IDEOGRAPH
0x7DF4:0xBD6D,	//CJK UNIFIED IDEOGRAPH
0x7DEF:0xBD6E,	//CJK UNIFIED IDEOGRAPH
0x7DFB:0xBD6F,	//CJK UNIFIED IDEOGRAPH
0x7DD8:0xBD70,	//CJK UNIFIED IDEOGRAPH
0x7DEC:0xBD71,	//CJK UNIFIED IDEOGRAPH
0x7DDD:0xBD72,	//CJK UNIFIED IDEOGRAPH
0x7DE8:0xBD73,	//CJK UNIFIED IDEOGRAPH
0x7DE3:0xBD74,	//CJK UNIFIED IDEOGRAPH
0x7DDA:0xBD75,	//CJK UNIFIED IDEOGRAPH
0x7DDE:0xBD76,	//CJK UNIFIED IDEOGRAPH
0x7DE9:0xBD77,	//CJK UNIFIED IDEOGRAPH
0x7D9E:0xBD78,	//CJK UNIFIED IDEOGRAPH
0x7DD9:0xBD79,	//CJK UNIFIED IDEOGRAPH
0x7DF2:0xBD7A,	//CJK UNIFIED IDEOGRAPH
0x7DF9:0xBD7B,	//CJK UNIFIED IDEOGRAPH
0x7F75:0xBD7C,	//CJK UNIFIED IDEOGRAPH
0x7F77:0xBD7D,	//CJK UNIFIED IDEOGRAPH
0x7FAF:0xBD7E,	//CJK UNIFIED IDEOGRAPH
0x7FE9:0xBDA1,	//CJK UNIFIED IDEOGRAPH
0x8026:0xBDA2,	//CJK UNIFIED IDEOGRAPH
0x819B:0xBDA3,	//CJK UNIFIED IDEOGRAPH
0x819C:0xBDA4,	//CJK UNIFIED IDEOGRAPH
0x819D:0xBDA5,	//CJK UNIFIED IDEOGRAPH
0x81A0:0xBDA6,	//CJK UNIFIED IDEOGRAPH
0x819A:0xBDA7,	//CJK UNIFIED IDEOGRAPH
0x8198:0xBDA8,	//CJK UNIFIED IDEOGRAPH
0x8517:0xBDA9,	//CJK UNIFIED IDEOGRAPH
0x853D:0xBDAA,	//CJK UNIFIED IDEOGRAPH
0x851A:0xBDAB,	//CJK UNIFIED IDEOGRAPH
0x84EE:0xBDAC,	//CJK UNIFIED IDEOGRAPH
0x852C:0xBDAD,	//CJK UNIFIED IDEOGRAPH
0x852D:0xBDAE,	//CJK UNIFIED IDEOGRAPH
0x8513:0xBDAF,	//CJK UNIFIED IDEOGRAPH
0x8511:0xBDB0,	//CJK UNIFIED IDEOGRAPH
0x8523:0xBDB1,	//CJK UNIFIED IDEOGRAPH
0x8521:0xBDB2,	//CJK UNIFIED IDEOGRAPH
0x8514:0xBDB3,	//CJK UNIFIED IDEOGRAPH
0x84EC:0xBDB4,	//CJK UNIFIED IDEOGRAPH
0x8525:0xBDB5,	//CJK UNIFIED IDEOGRAPH
0x84FF:0xBDB6,	//CJK UNIFIED IDEOGRAPH
0x8506:0xBDB7,	//CJK UNIFIED IDEOGRAPH
0x8782:0xBDB8,	//CJK UNIFIED IDEOGRAPH
0x8774:0xBDB9,	//CJK UNIFIED IDEOGRAPH
0x8776:0xBDBA,	//CJK UNIFIED IDEOGRAPH
0x8760:0xBDBB,	//CJK UNIFIED IDEOGRAPH
0x8766:0xBDBC,	//CJK UNIFIED IDEOGRAPH
0x8778:0xBDBD,	//CJK UNIFIED IDEOGRAPH
0x8768:0xBDBE,	//CJK UNIFIED IDEOGRAPH
0x8759:0xBDBF,	//CJK UNIFIED IDEOGRAPH
0x8757:0xBDC0,	//CJK UNIFIED IDEOGRAPH
0x874C:0xBDC1,	//CJK UNIFIED IDEOGRAPH
0x8753:0xBDC2,	//CJK UNIFIED IDEOGRAPH
0x885B:0xBDC3,	//CJK UNIFIED IDEOGRAPH
0x885D:0xBDC4,	//CJK UNIFIED IDEOGRAPH
0x8910:0xBDC5,	//CJK UNIFIED IDEOGRAPH
0x8907:0xBDC6,	//CJK UNIFIED IDEOGRAPH
0x8912:0xBDC7,	//CJK UNIFIED IDEOGRAPH
0x8913:0xBDC8,	//CJK UNIFIED IDEOGRAPH
0x8915:0xBDC9,	//CJK UNIFIED IDEOGRAPH
0x890A:0xBDCA,	//CJK UNIFIED IDEOGRAPH
0x8ABC:0xBDCB,	//CJK UNIFIED IDEOGRAPH
0x8AD2:0xBDCC,	//CJK UNIFIED IDEOGRAPH
0x8AC7:0xBDCD,	//CJK UNIFIED IDEOGRAPH
0x8AC4:0xBDCE,	//CJK UNIFIED IDEOGRAPH
0x8A95:0xBDCF,	//CJK UNIFIED IDEOGRAPH
0x8ACB:0xBDD0,	//CJK UNIFIED IDEOGRAPH
0x8AF8:0xBDD1,	//CJK UNIFIED IDEOGRAPH
0x8AB2:0xBDD2,	//CJK UNIFIED IDEOGRAPH
0x8AC9:0xBDD3,	//CJK UNIFIED IDEOGRAPH
0x8AC2:0xBDD4,	//CJK UNIFIED IDEOGRAPH
0x8ABF:0xBDD5,	//CJK UNIFIED IDEOGRAPH
0x8AB0:0xBDD6,	//CJK UNIFIED IDEOGRAPH
0x8AD6:0xBDD7,	//CJK UNIFIED IDEOGRAPH
0x8ACD:0xBDD8,	//CJK UNIFIED IDEOGRAPH
0x8AB6:0xBDD9,	//CJK UNIFIED IDEOGRAPH
0x8AB9:0xBDDA,	//CJK UNIFIED IDEOGRAPH
0x8ADB:0xBDDB,	//CJK UNIFIED IDEOGRAPH
0x8C4C:0xBDDC,	//CJK UNIFIED IDEOGRAPH
0x8C4E:0xBDDD,	//CJK UNIFIED IDEOGRAPH
0x8C6C:0xBDDE,	//CJK UNIFIED IDEOGRAPH
0x8CE0:0xBDDF,	//CJK UNIFIED IDEOGRAPH
0x8CDE:0xBDE0,	//CJK UNIFIED IDEOGRAPH
0x8CE6:0xBDE1,	//CJK UNIFIED IDEOGRAPH
0x8CE4:0xBDE2,	//CJK UNIFIED IDEOGRAPH
0x8CEC:0xBDE3,	//CJK UNIFIED IDEOGRAPH
0x8CED:0xBDE4,	//CJK UNIFIED IDEOGRAPH
0x8CE2:0xBDE5,	//CJK UNIFIED IDEOGRAPH
0x8CE3:0xBDE6,	//CJK UNIFIED IDEOGRAPH
0x8CDC:0xBDE7,	//CJK UNIFIED IDEOGRAPH
0x8CEA:0xBDE8,	//CJK UNIFIED IDEOGRAPH
0x8CE1:0xBDE9,	//CJK UNIFIED IDEOGRAPH
0x8D6D:0xBDEA,	//CJK UNIFIED IDEOGRAPH
0x8D9F:0xBDEB,	//CJK UNIFIED IDEOGRAPH
0x8DA3:0xBDEC,	//CJK UNIFIED IDEOGRAPH
0x8E2B:0xBDED,	//CJK UNIFIED IDEOGRAPH
0x8E10:0xBDEE,	//CJK UNIFIED IDEOGRAPH
0x8E1D:0xBDEF,	//CJK UNIFIED IDEOGRAPH
0x8E22:0xBDF0,	//CJK UNIFIED IDEOGRAPH
0x8E0F:0xBDF1,	//CJK UNIFIED IDEOGRAPH
0x8E29:0xBDF2,	//CJK UNIFIED IDEOGRAPH
0x8E1F:0xBDF3,	//CJK UNIFIED IDEOGRAPH
0x8E21:0xBDF4,	//CJK UNIFIED IDEOGRAPH
0x8E1E:0xBDF5,	//CJK UNIFIED IDEOGRAPH
0x8EBA:0xBDF6,	//CJK UNIFIED IDEOGRAPH
0x8F1D:0xBDF7,	//CJK UNIFIED IDEOGRAPH
0x8F1B:0xBDF8,	//CJK UNIFIED IDEOGRAPH
0x8F1F:0xBDF9,	//CJK UNIFIED IDEOGRAPH
0x8F29:0xBDFA,	//CJK UNIFIED IDEOGRAPH
0x8F26:0xBDFB,	//CJK UNIFIED IDEOGRAPH
0x8F2A:0xBDFC,	//CJK UNIFIED IDEOGRAPH
0x8F1C:0xBDFD,	//CJK UNIFIED IDEOGRAPH
0x8F1E:0xBDFE,	//CJK UNIFIED IDEOGRAPH
0x8F25:0xBE40,	//CJK UNIFIED IDEOGRAPH
0x9069:0xBE41,	//CJK UNIFIED IDEOGRAPH
0x906E:0xBE42,	//CJK UNIFIED IDEOGRAPH
0x9068:0xBE43,	//CJK UNIFIED IDEOGRAPH
0x906D:0xBE44,	//CJK UNIFIED IDEOGRAPH
0x9077:0xBE45,	//CJK UNIFIED IDEOGRAPH
0x9130:0xBE46,	//CJK UNIFIED IDEOGRAPH
0x912D:0xBE47,	//CJK UNIFIED IDEOGRAPH
0x9127:0xBE48,	//CJK UNIFIED IDEOGRAPH
0x9131:0xBE49,	//CJK UNIFIED IDEOGRAPH
0x9187:0xBE4A,	//CJK UNIFIED IDEOGRAPH
0x9189:0xBE4B,	//CJK UNIFIED IDEOGRAPH
0x918B:0xBE4C,	//CJK UNIFIED IDEOGRAPH
0x9183:0xBE4D,	//CJK UNIFIED IDEOGRAPH
0x92C5:0xBE4E,	//CJK UNIFIED IDEOGRAPH
0x92BB:0xBE4F,	//CJK UNIFIED IDEOGRAPH
0x92B7:0xBE50,	//CJK UNIFIED IDEOGRAPH
0x92EA:0xBE51,	//CJK UNIFIED IDEOGRAPH
0x92AC:0xBE52,	//CJK UNIFIED IDEOGRAPH
0x92E4:0xBE53,	//CJK UNIFIED IDEOGRAPH
0x92C1:0xBE54,	//CJK UNIFIED IDEOGRAPH
0x92B3:0xBE55,	//CJK UNIFIED IDEOGRAPH
0x92BC:0xBE56,	//CJK UNIFIED IDEOGRAPH
0x92D2:0xBE57,	//CJK UNIFIED IDEOGRAPH
0x92C7:0xBE58,	//CJK UNIFIED IDEOGRAPH
0x92F0:0xBE59,	//CJK UNIFIED IDEOGRAPH
0x92B2:0xBE5A,	//CJK UNIFIED IDEOGRAPH
0x95AD:0xBE5B,	//CJK UNIFIED IDEOGRAPH
0x95B1:0xBE5C,	//CJK UNIFIED IDEOGRAPH
0x9704:0xBE5D,	//CJK UNIFIED IDEOGRAPH
0x9706:0xBE5E,	//CJK UNIFIED IDEOGRAPH
0x9707:0xBE5F,	//CJK UNIFIED IDEOGRAPH
0x9709:0xBE60,	//CJK UNIFIED IDEOGRAPH
0x9760:0xBE61,	//CJK UNIFIED IDEOGRAPH
0x978D:0xBE62,	//CJK UNIFIED IDEOGRAPH
0x978B:0xBE63,	//CJK UNIFIED IDEOGRAPH
0x978F:0xBE64,	//CJK UNIFIED IDEOGRAPH
0x9821:0xBE65,	//CJK UNIFIED IDEOGRAPH
0x982B:0xBE66,	//CJK UNIFIED IDEOGRAPH
0x981C:0xBE67,	//CJK UNIFIED IDEOGRAPH
0x98B3:0xBE68,	//CJK UNIFIED IDEOGRAPH
0x990A:0xBE69,	//CJK UNIFIED IDEOGRAPH
0x9913:0xBE6A,	//CJK UNIFIED IDEOGRAPH
0x9912:0xBE6B,	//CJK UNIFIED IDEOGRAPH
0x9918:0xBE6C,	//CJK UNIFIED IDEOGRAPH
0x99DD:0xBE6D,	//CJK UNIFIED IDEOGRAPH
0x99D0:0xBE6E,	//CJK UNIFIED IDEOGRAPH
0x99DF:0xBE6F,	//CJK UNIFIED IDEOGRAPH
0x99DB:0xBE70,	//CJK UNIFIED IDEOGRAPH
0x99D1:0xBE71,	//CJK UNIFIED IDEOGRAPH
0x99D5:0xBE72,	//CJK UNIFIED IDEOGRAPH
0x99D2:0xBE73,	//CJK UNIFIED IDEOGRAPH
0x99D9:0xBE74,	//CJK UNIFIED IDEOGRAPH
0x9AB7:0xBE75,	//CJK UNIFIED IDEOGRAPH
0x9AEE:0xBE76,	//CJK UNIFIED IDEOGRAPH
0x9AEF:0xBE77,	//CJK UNIFIED IDEOGRAPH
0x9B27:0xBE78,	//CJK UNIFIED IDEOGRAPH
0x9B45:0xBE79,	//CJK UNIFIED IDEOGRAPH
0x9B44:0xBE7A,	//CJK UNIFIED IDEOGRAPH
0x9B77:0xBE7B,	//CJK UNIFIED IDEOGRAPH
0x9B6F:0xBE7C,	//CJK UNIFIED IDEOGRAPH
0x9D06:0xBE7D,	//CJK UNIFIED IDEOGRAPH
0x9D09:0xBE7E,	//CJK UNIFIED IDEOGRAPH
0x9D03:0xBEA1,	//CJK UNIFIED IDEOGRAPH
0x9EA9:0xBEA2,	//CJK UNIFIED IDEOGRAPH
0x9EBE:0xBEA3,	//CJK UNIFIED IDEOGRAPH
0x9ECE:0xBEA4,	//CJK UNIFIED IDEOGRAPH
0x58A8:0xBEA5,	//CJK UNIFIED IDEOGRAPH
0x9F52:0xBEA6,	//CJK UNIFIED IDEOGRAPH
0x5112:0xBEA7,	//CJK UNIFIED IDEOGRAPH
0x5118:0xBEA8,	//CJK UNIFIED IDEOGRAPH
0x5114:0xBEA9,	//CJK UNIFIED IDEOGRAPH
0x5110:0xBEAA,	//CJK UNIFIED IDEOGRAPH
0x5115:0xBEAB,	//CJK UNIFIED IDEOGRAPH
0x5180:0xBEAC,	//CJK UNIFIED IDEOGRAPH
0x51AA:0xBEAD,	//CJK UNIFIED IDEOGRAPH
0x51DD:0xBEAE,	//CJK UNIFIED IDEOGRAPH
0x5291:0xBEAF,	//CJK UNIFIED IDEOGRAPH
0x5293:0xBEB0,	//CJK UNIFIED IDEOGRAPH
0x52F3:0xBEB1,	//CJK UNIFIED IDEOGRAPH
0x5659:0xBEB2,	//CJK UNIFIED IDEOGRAPH
0x566B:0xBEB3,	//CJK UNIFIED IDEOGRAPH
0x5679:0xBEB4,	//CJK UNIFIED IDEOGRAPH
0x5669:0xBEB5,	//CJK UNIFIED IDEOGRAPH
0x5664:0xBEB6,	//CJK UNIFIED IDEOGRAPH
0x5678:0xBEB7,	//CJK UNIFIED IDEOGRAPH
0x566A:0xBEB8,	//CJK UNIFIED IDEOGRAPH
0x5668:0xBEB9,	//CJK UNIFIED IDEOGRAPH
0x5665:0xBEBA,	//CJK UNIFIED IDEOGRAPH
0x5671:0xBEBB,	//CJK UNIFIED IDEOGRAPH
0x566F:0xBEBC,	//CJK UNIFIED IDEOGRAPH
0x566C:0xBEBD,	//CJK UNIFIED IDEOGRAPH
0x5662:0xBEBE,	//CJK UNIFIED IDEOGRAPH
0x5676:0xBEBF,	//CJK UNIFIED IDEOGRAPH
0x58C1:0xBEC0,	//CJK UNIFIED IDEOGRAPH
0x58BE:0xBEC1,	//CJK UNIFIED IDEOGRAPH
0x58C7:0xBEC2,	//CJK UNIFIED IDEOGRAPH
0x58C5:0xBEC3,	//CJK UNIFIED IDEOGRAPH
0x596E:0xBEC4,	//CJK UNIFIED IDEOGRAPH
0x5B1D:0xBEC5,	//CJK UNIFIED IDEOGRAPH
0x5B34:0xBEC6,	//CJK UNIFIED IDEOGRAPH
0x5B78:0xBEC7,	//CJK UNIFIED IDEOGRAPH
0x5BF0:0xBEC8,	//CJK UNIFIED IDEOGRAPH
0x5C0E:0xBEC9,	//CJK UNIFIED IDEOGRAPH
0x5F4A:0xBECA,	//CJK UNIFIED IDEOGRAPH
0x61B2:0xBECB,	//CJK UNIFIED IDEOGRAPH
0x6191:0xBECC,	//CJK UNIFIED IDEOGRAPH
0x61A9:0xBECD,	//CJK UNIFIED IDEOGRAPH
0x618A:0xBECE,	//CJK UNIFIED IDEOGRAPH
0x61CD:0xBECF,	//CJK UNIFIED IDEOGRAPH
0x61B6:0xBED0,	//CJK UNIFIED IDEOGRAPH
0x61BE:0xBED1,	//CJK UNIFIED IDEOGRAPH
0x61CA:0xBED2,	//CJK UNIFIED IDEOGRAPH
0x61C8:0xBED3,	//CJK UNIFIED IDEOGRAPH
0x6230:0xBED4,	//CJK UNIFIED IDEOGRAPH
0x64C5:0xBED5,	//CJK UNIFIED IDEOGRAPH
0x64C1:0xBED6,	//CJK UNIFIED IDEOGRAPH
0x64CB:0xBED7,	//CJK UNIFIED IDEOGRAPH
0x64BB:0xBED8,	//CJK UNIFIED IDEOGRAPH
0x64BC:0xBED9,	//CJK UNIFIED IDEOGRAPH
0x64DA:0xBEDA,	//CJK UNIFIED IDEOGRAPH
0x64C4:0xBEDB,	//CJK UNIFIED IDEOGRAPH
0x64C7:0xBEDC,	//CJK UNIFIED IDEOGRAPH
0x64C2:0xBEDD,	//CJK UNIFIED IDEOGRAPH
0x64CD:0xBEDE,	//CJK UNIFIED IDEOGRAPH
0x64BF:0xBEDF,	//CJK UNIFIED IDEOGRAPH
0x64D2:0xBEE0,	//CJK UNIFIED IDEOGRAPH
0x64D4:0xBEE1,	//CJK UNIFIED IDEOGRAPH
0x64BE:0xBEE2,	//CJK UNIFIED IDEOGRAPH
0x6574:0xBEE3,	//CJK UNIFIED IDEOGRAPH
0x66C6:0xBEE4,	//CJK UNIFIED IDEOGRAPH
0x66C9:0xBEE5,	//CJK UNIFIED IDEOGRAPH
0x66B9:0xBEE6,	//CJK UNIFIED IDEOGRAPH
0x66C4:0xBEE7,	//CJK UNIFIED IDEOGRAPH
