//
//    Name:     cp932 to Unicode table
//    Unicode version: 2.0
//    Table version: 2.01
//    Table format:  Format A
//    Date:          04/15/98
//
//    Contact:       Shawn.Steele@microsoft.com
//
//    General notes: none
//
//    Format: Three tab-separated columns
//        Column //2 is the cp932 code (in hex)
//        Column //1 is the Unicode (in hex as 0xXXXX)
//        Column //3 is the Unicode name (follows a comment sign, '//')
//
//    The entries are in cp932 order
//
0x0000:0x00,	//NULL
0x4ED5:0x8E64,	//CJK UNIFIED IDEOGRAPH
0x4ED4:0x8E65,	//CJK UNIFIED IDEOGRAPH
0x4F3A:0x8E66,	//CJK UNIFIED IDEOGRAPH
0x4F7F:0x8E67,	//CJK UNIFIED IDEOGRAPH
0x523A:0x8E68,	//CJK UNIFIED IDEOGRAPH
0x53F8:0x8E69,	//CJK UNIFIED IDEOGRAPH
0x53F2:0x8E6A,	//CJK UNIFIED IDEOGRAPH
0x55E3:0x8E6B,	//CJK UNIFIED IDEOGRAPH
0x56DB:0x8E6C,	//CJK UNIFIED IDEOGRAPH
0x58EB:0x8E6D,	//CJK UNIFIED IDEOGRAPH
0x59CB:0x8E6E,	//CJK UNIFIED IDEOGRAPH
0x59C9:0x8E6F,	//CJK UNIFIED IDEOGRAPH
0x59FF:0x8E70,	//CJK UNIFIED IDEOGRAPH
0x5B50:0x8E71,	//CJK UNIFIED IDEOGRAPH
0x5C4D:0x8E72,	//CJK UNIFIED IDEOGRAPH
0x5E02:0x8E73,	//CJK UNIFIED IDEOGRAPH
0x5E2B:0x8E74,	//CJK UNIFIED IDEOGRAPH
0x5FD7:0x8E75,	//CJK UNIFIED IDEOGRAPH
0x601D:0x8E76,	//CJK UNIFIED IDEOGRAPH
0x6307:0x8E77,	//CJK UNIFIED IDEOGRAPH
0x652F:0x8E78,	//CJK UNIFIED IDEOGRAPH
0x5B5C:0x8E79,	//CJK UNIFIED IDEOGRAPH
0x65AF:0x8E7A,	//CJK UNIFIED IDEOGRAPH
0x65BD:0x8E7B,	//CJK UNIFIED IDEOGRAPH
0x65E8:0x8E7C,	//CJK UNIFIED IDEOGRAPH
0x679D:0x8E7D,	//CJK UNIFIED IDEOGRAPH
0x6B62:0x8E7E,	//CJK UNIFIED IDEOGRAPH
0x6B7B:0x8E80,	//CJK UNIFIED IDEOGRAPH
0x6C0F:0x8E81,	//CJK UNIFIED IDEOGRAPH
0x7345:0x8E82,	//CJK UNIFIED IDEOGRAPH
0x7949:0x8E83,	//CJK UNIFIED IDEOGRAPH
0x79C1:0x8E84,	//CJK UNIFIED IDEOGRAPH
0x7CF8:0x8E85,	//CJK UNIFIED IDEOGRAPH
0x7D19:0x8E86,	//CJK UNIFIED IDEOGRAPH
0x7D2B:0x8E87,	//CJK UNIFIED IDEOGRAPH
0x80A2:0x8E88,	//CJK UNIFIED IDEOGRAPH
0x8102:0x8E89,	//CJK UNIFIED IDEOGRAPH
0x81F3:0x8E8A,	//CJK UNIFIED IDEOGRAPH
0x8996:0x8E8B,	//CJK UNIFIED IDEOGRAPH
0x8A5E:0x8E8C,	//CJK UNIFIED IDEOGRAPH
0x8A69:0x8E8D,	//CJK UNIFIED IDEOGRAPH
0x8A66:0x8E8E,	//CJK UNIFIED IDEOGRAPH
0x8A8C:0x8E8F,	//CJK UNIFIED IDEOGRAPH
0x8AEE:0x8E90,	//CJK UNIFIED IDEOGRAPH
0x8CC7:0x8E91,	//CJK UNIFIED IDEOGRAPH
0x8CDC:0x8E92,	//CJK UNIFIED IDEOGRAPH
0x96CC:0x8E93,	//CJK UNIFIED IDEOGRAPH
0x98FC:0x8E94,	//CJK UNIFIED IDEOGRAPH
0x6B6F:0x8E95,	//CJK UNIFIED IDEOGRAPH
0x4E8B:0x8E96,	//CJK UNIFIED IDEOGRAPH
0x4F3C:0x8E97,	//CJK UNIFIED IDEOGRAPH
0x4F8D:0x8E98,	//CJK UNIFIED IDEOGRAPH
0x5150:0x8E99,	//CJK UNIFIED IDEOGRAPH
0x5B57:0x8E9A,	//CJK UNIFIED IDEOGRAPH
0x5BFA:0x8E9B,	//CJK UNIFIED IDEOGRAPH
0x6148:0x8E9C,	//CJK UNIFIED IDEOGRAPH
0x6301:0x8E9D,	//CJK UNIFIED IDEOGRAPH
0x6642:0x8E9E,	//CJK UNIFIED IDEOGRAPH
0x6B21:0x8E9F,	//CJK UNIFIED IDEOGRAPH
0x6ECB:0x8EA0,	//CJK UNIFIED IDEOGRAPH
0x6CBB:0x8EA1,	//CJK UNIFIED IDEOGRAPH
0x723E:0x8EA2,	//CJK UNIFIED IDEOGRAPH
0x74BD:0x8EA3,	//CJK UNIFIED IDEOGRAPH
0x75D4:0x8EA4,	//CJK UNIFIED IDEOGRAPH
0x78C1:0x8EA5,	//CJK UNIFIED IDEOGRAPH
0x793A:0x8EA6,	//CJK UNIFIED IDEOGRAPH
0x800C:0x8EA7,	//CJK UNIFIED IDEOGRAPH
0x8033:0x8EA8,	//CJK UNIFIED IDEOGRAPH
0x81EA:0x8EA9,	//CJK UNIFIED IDEOGRAPH
0x8494:0x8EAA,	//CJK UNIFIED IDEOGRAPH
0x8F9E:0x8EAB,	//CJK UNIFIED IDEOGRAPH
0x6C50:0x8EAC,	//CJK UNIFIED IDEOGRAPH
0x9E7F:0x8EAD,	//CJK UNIFIED IDEOGRAPH
0x5F0F:0x8EAE,	//CJK UNIFIED IDEOGRAPH
0x8B58:0x8EAF,	//CJK UNIFIED IDEOGRAPH
0x9D2B:0x8EB0,	//CJK UNIFIED IDEOGRAPH
0x7AFA:0x8EB1,	//CJK UNIFIED IDEOGRAPH
0x8EF8:0x8EB2,	//CJK UNIFIED IDEOGRAPH
0x5B8D:0x8EB3,	//CJK UNIFIED IDEOGRAPH
0x96EB:0x8EB4,	//CJK UNIFIED IDEOGRAPH
0x4E03:0x8EB5,	//CJK UNIFIED IDEOGRAPH
0x53F1:0x8EB6,	//CJK UNIFIED IDEOGRAPH
0x57F7:0x8EB7,	//CJK UNIFIED IDEOGRAPH
0x5931:0x8EB8,	//CJK UNIFIED IDEOGRAPH
0x5AC9:0x8EB9,	//CJK UNIFIED IDEOGRAPH
0x5BA4:0x8EBA,	//CJK UNIFIED IDEOGRAPH
0x6089:0x8EBB,	//CJK UNIFIED IDEOGRAPH
0x6E7F:0x8EBC,	//CJK UNIFIED IDEOGRAPH
0x6F06:0x8EBD,	//CJK UNIFIED IDEOGRAPH
0x75BE:0x8EBE,	//CJK UNIFIED IDEOGRAPH
0x8CEA:0x8EBF,	//CJK UNIFIED IDEOGRAPH
0x5B9F:0x8EC0,	//CJK UNIFIED IDEOGRAPH
0x8500:0x8EC1,	//CJK UNIFIED IDEOGRAPH
0x7BE0:0x8EC2,	//CJK UNIFIED IDEOGRAPH
0x5072:0x8EC3,	//CJK UNIFIED IDEOGRAPH
0x67F4:0x8EC4,	//CJK UNIFIED IDEOGRAPH
0x829D:0x8EC5,	//CJK UNIFIED IDEOGRAPH
0x5C61:0x8EC6,	//CJK UNIFIED IDEOGRAPH
0x854A:0x8EC7,	//CJK UNIFIED IDEOGRAPH
0x7E1E:0x8EC8,	//CJK UNIFIED IDEOGRAPH
0x820E:0x8EC9,	//CJK UNIFIED IDEOGRAPH
0x5199:0x8ECA,	//CJK UNIFIED IDEOGRAPH
0x5C04:0x8ECB,	//CJK UNIFIED IDEOGRAPH
0x6368:0x8ECC,	//CJK UNIFIED IDEOGRAPH
0x8D66:0x8ECD,	//CJK UNIFIED IDEOGRAPH
0x659C:0x8ECE,	//CJK UNIFIED IDEOGRAPH
0x716E:0x8ECF,	//CJK UNIFIED IDEOGRAPH
0x793E:0x8ED0,	//CJK UNIFIED IDEOGRAPH
0x7D17:0x8ED1,	//CJK UNIFIED IDEOGRAPH
0x8005:0x8ED2,	//CJK UNIFIED IDEOGRAPH
0x8B1D:0x8ED3,	//CJK UNIFIED IDEOGRAPH
0x8ECA:0x8ED4,	//CJK UNIFIED IDEOGRAPH
0x906E:0x8ED5,	//CJK UNIFIED IDEOGRAPH
0x86C7:0x8ED6,	//CJK UNIFIED IDEOGRAPH
0x90AA:0x8ED7,	//CJK UNIFIED IDEOGRAPH
0x501F:0x8ED8,	//CJK UNIFIED IDEOGRAPH
0x52FA:0x8ED9,	//CJK UNIFIED IDEOGRAPH
0x5C3A:0x8EDA,	//CJK UNIFIED IDEOGRAPH
0x6753:0x8EDB,	//CJK UNIFIED IDEOGRAPH
0x707C:0x8EDC,	//CJK UNIFIED IDEOGRAPH
0x7235:0x8EDD,	//CJK UNIFIED IDEOGRAPH
0x914C:0x8EDE,	//CJK UNIFIED IDEOGRAPH
0x91C8:0x8EDF,	//CJK UNIFIED IDEOGRAPH
0x932B:0x8EE0,	//CJK UNIFIED IDEOGRAPH
0x82E5:0x8EE1,	//CJK UNIFIED IDEOGRAPH
0x5BC2:0x8EE2,	//CJK UNIFIED IDEOGRAPH
0x5F31:0x8EE3,	//CJK UNIFIED IDEOGRAPH
0x60F9:0x8EE4,	//CJK UNIFIED IDEOGRAPH
0x4E3B:0x8EE5,	//CJK UNIFIED IDEOGRAPH
0x53D6:0x8EE6,	//CJK UNIFIED IDEOGRAPH
0x5B88:0x8EE7,	//CJK UNIFIED IDEOGRAPH
0x624B:0x8EE8,	//CJK UNIFIED IDEOGRAPH
0x6731:0x8EE9,	//CJK UNIFIED IDEOGRAPH
0x6B8A:0x8EEA,	//CJK UNIFIED IDEOGRAPH
0x72E9:0x8EEB,	//CJK UNIFIED IDEOGRAPH
0x73E0:0x8EEC,	//CJK UNIFIED IDEOGRAPH
0x7A2E:0x8EED,	//CJK UNIFIED IDEOGRAPH
0x816B:0x8EEE,	//CJK UNIFIED IDEOGRAPH
0x8DA3:0x8EEF,	//CJK UNIFIED IDEOGRAPH
0x9152:0x8EF0,	//CJK UNIFIED IDEOGRAPH
0x9996:0x8EF1,	//CJK UNIFIED IDEOGRAPH
0x5112:0x8EF2,	//CJK UNIFIED IDEOGRAPH
0x53D7:0x8EF3,	//CJK UNIFIED IDEOGRAPH
0x546A:0x8EF4,	//CJK UNIFIED IDEOGRAPH
0x5BFF:0x8EF5,	//CJK UNIFIED IDEOGRAPH
0x6388:0x8EF6,	//CJK UNIFIED IDEOGRAPH
0x6A39:0x8EF7,	//CJK UNIFIED IDEOGRAPH
0x7DAC:0x8EF8,	//CJK UNIFIED IDEOGRAPH
0x9700:0x8EF9,	//CJK UNIFIED IDEOGRAPH
0x56DA:0x8EFA,	//CJK UNIFIED IDEOGRAPH
0x53CE:0x8EFB,	//CJK UNIFIED IDEOGRAPH
0x5468:0x8EFC,	//CJK UNIFIED IDEOGRAPH
0x5B97:0x8F40,	//CJK UNIFIED IDEOGRAPH
0x5C31:0x8F41,	//CJK UNIFIED IDEOGRAPH
0x5DDE:0x8F42,	//CJK UNIFIED IDEOGRAPH
0x4FEE:0x8F43,	//CJK UNIFIED IDEOGRAPH
0x6101:0x8F44,	//CJK UNIFIED IDEOGRAPH
0x62FE:0x8F45,	//CJK UNIFIED IDEOGRAPH
0x6D32:0x8F46,	//CJK UNIFIED IDEOGRAPH
0x79C0:0x8F47,	//CJK UNIFIED IDEOGRAPH
0x79CB:0x8F48,	//CJK UNIFIED IDEOGRAPH
0x7D42:0x8F49,	//CJK UNIFIED IDEOGRAPH
0x7E4D:0x8F4A,	//CJK UNIFIED IDEOGRAPH
0x7FD2:0x8F4B,	//CJK UNIFIED IDEOGRAPH
0x81ED:0x8F4C,	//CJK UNIFIED IDEOGRAPH
0x821F:0x8F4D,	//CJK UNIFIED IDEOGRAPH
0x8490:0x8F4E,	//CJK UNIFIED IDEOGRAPH
0x8846:0x8F4F,	//CJK UNIFIED IDEOGRAPH
0x8972:0x8F50,	//CJK UNIFIED IDEOGRAPH
0x8B90:0x8F51,	//CJK UNIFIED IDEOGRAPH
0x8E74:0x8F52,	//CJK UNIFIED IDEOGRAPH
0x8F2F:0x8F53,	//CJK UNIFIED IDEOGRAPH
0x9031:0x8F54,	//CJK UNIFIED IDEOGRAPH
0x914B:0x8F55,	//CJK UNIFIED IDEOGRAPH
0x916C:0x8F56,	//CJK UNIFIED IDEOGRAPH
0x96C6:0x8F57,	//CJK UNIFIED IDEOGRAPH
0x919C:0x8F58,	//CJK UNIFIED IDEOGRAPH
0x4EC0:0x8F59,	//CJK UNIFIED IDEOGRAPH
0x4F4F:0x8F5A,	//CJK UNIFIED IDEOGRAPH
0x5145:0x8F5B,	//CJK UNIFIED IDEOGRAPH
0x5341:0x8F5C,	//CJK UNIFIED IDEOGRAPH
0x5F93:0x8F5D,	//CJK UNIFIED IDEOGRAPH
0x620E:0x8F5E,	//CJK UNIFIED IDEOGRAPH
0x67D4:0x8F5F,	//CJK UNIFIED IDEOGRAPH
0x6C41:0x8F60,	//CJK UNIFIED IDEOGRAPH
0x6E0B:0x8F61,	//CJK UNIFIED IDEOGRAPH
0x7363:0x8F62,	//CJK UNIFIED IDEOGRAPH
0x7E26:0x8F63,	//CJK UNIFIED IDEOGRAPH
0x91CD:0x8F64,	//CJK UNIFIED IDEOGRAPH
0x9283:0x8F65,	//CJK UNIFIED IDEOGRAPH
0x53D4:0x8F66,	//CJK UNIFIED IDEOGRAPH
0x5919:0x8F67,	//CJK UNIFIED IDEOGRAPH
0x5BBF:0x8F68,	//CJK UNIFIED IDEOGRAPH
0x6DD1:0x8F69,	//CJK UNIFIED IDEOGRAPH
0x795D:0x8F6A,	//CJK UNIFIED IDEOGRAPH
0x7E2E:0x8F6B,	//CJK UNIFIED IDEOGRAPH
0x7C9B:0x8F6C,	//CJK UNIFIED IDEOGRAPH
0x587E:0x8F6D,	//CJK UNIFIED IDEOGRAPH
0x719F:0x8F6E,	//CJK UNIFIED IDEOGRAPH
0x51FA:0x8F6F,	//CJK UNIFIED IDEOGRAPH
0x8853:0x8F70,	//CJK UNIFIED IDEOGRAPH
0x8FF0:0x8F71,	//CJK UNIFIED IDEOGRAPH
0x4FCA:0x8F72,	//CJK UNIFIED IDEOGRAPH
0x5CFB:0x8F73,	//CJK UNIFIED IDEOGRAPH
0x6625:0x8F74,	//CJK UNIFIED IDEOGRAPH
0x77AC:0x8F75,	//CJK UNIFIED IDEOGRAPH
0x7AE3:0x8F76,	//CJK UNIFIED IDEOGRAPH
0x821C:0x8F77,	//CJK UNIFIED IDEOGRAPH
0x99FF:0x8F78,	//CJK UNIFIED IDEOGRAPH
0x51C6:0x8F79,	//CJK UNIFIED IDEOGRAPH
0x5FAA:0x8F7A,	//CJK UNIFIED IDEOGRAPH
0x65EC:0x8F7B,	//CJK UNIFIED IDEOGRAPH
0x696F:0x8F7C,	//CJK UNIFIED IDEOGRAPH
0x6B89:0x8F7D,	//CJK UNIFIED IDEOGRAPH
0x6DF3:0x8F7E,	//CJK UNIFIED IDEOGRAPH
0x6E96:0x8F80,	//CJK UNIFIED IDEOGRAPH
0x6F64:0x8F81,	//CJK UNIFIED IDEOGRAPH
0x76FE:0x8F82,	//CJK UNIFIED IDEOGRAPH
0x7D14:0x8F83,	//CJK UNIFIED IDEOGRAPH
0x5DE1:0x8F84,	//CJK UNIFIED IDEOGRAPH
0x9075:0x8F85,	//CJK UNIFIED IDEOGRAPH
0x9187:0x8F86,	//CJK UNIFIED IDEOGRAPH
0x9806:0x8F87,	//CJK UNIFIED IDEOGRAPH
0x51E6:0x8F88,	//CJK UNIFIED IDEOGRAPH
0x521D:0x8F89,	//CJK UNIFIED IDEOGRAPH
0x6240:0x8F8A,	//CJK UNIFIED IDEOGRAPH
0x6691:0x8F8B,	//CJK UNIFIED IDEOGRAPH
0x66D9:0x8F8C,	//CJK UNIFIED IDEOGRAPH
0x6E1A:0x8F8D,	//CJK UNIFIED IDEOGRAPH
0x5EB6:0x8F8E,	//CJK UNIFIED IDEOGRAPH
0x7DD2:0x8F8F,	//CJK UNIFIED IDEOGRAPH
0x7F72:0x8F90,	//CJK UNIFIED IDEOGRAPH
0x66F8:0x8F91,	//CJK UNIFIED IDEOGRAPH
0x85AF:0x8F92,	//CJK UNIFIED IDEOGRAPH
0x85F7:0x8F93,	//CJK UNIFIED IDEOGRAPH
0x8AF8:0x8F94,	//CJK UNIFIED IDEOGRAPH
0x52A9:0x8F95,	//CJK UNIFIED IDEOGRAPH
0x53D9:0x8F96,	//CJK UNIFIED IDEOGRAPH
0x5973:0x8F97,	//CJK UNIFIED IDEOGRAPH
0x5E8F:0x8F98,	//CJK UNIFIED IDEOGRAPH
0x5F90:0x8F99,	//CJK UNIFIED IDEOGRAPH
0x6055:0x8F9A,	//CJK UNIFIED IDEOGRAPH
0x92E4:0x8F9B,	//CJK UNIFIED IDEOGRAPH
0x9664:0x8F9C,	//CJK UNIFIED IDEOGRAPH
0x50B7:0x8F9D,	//CJK UNIFIED IDEOGRAPH
0x511F:0x8F9E,	//CJK UNIFIED IDEOGRAPH
0x52DD:0x8F9F,	//CJK UNIFIED IDEOGRAPH
0x5320:0x8FA0,	//CJK UNIFIED IDEOGRAPH
0x5347:0x8FA1,	//CJK UNIFIED IDEOGRAPH
0x53EC:0x8FA2,	//CJK UNIFIED IDEOGRAPH
0x54E8:0x8FA3,	//CJK UNIFIED IDEOGRAPH
0x5546:0x8FA4,	//CJK UNIFIED IDEOGRAPH
0x5531:0x8FA5,	//CJK UNIFIED IDEOGRAPH
0x5617:0x8FA6,	//CJK UNIFIED IDEOGRAPH
0x5968:0x8FA7,	//CJK UNIFIED IDEOGRAPH
0x59BE:0x8FA8,	//CJK UNIFIED IDEOGRAPH
0x5A3C:0x8FA9,	//CJK UNIFIED IDEOGRAPH
0x5BB5:0x8FAA,	//CJK UNIFIED IDEOGRAPH
0x5C06:0x8FAB,	//CJK UNIFIED IDEOGRAPH
0x5C0F:0x8FAC,	//CJK UNIFIED IDEOGRAPH
0x5C11:0x8FAD,	//CJK UNIFIED IDEOGRAPH
0x5C1A:0x8FAE,	//CJK UNIFIED IDEOGRAPH
0x5E84:0x8FAF,	//CJK UNIFIED IDEOGRAPH
0x5E8A:0x8FB0,	//CJK UNIFIED IDEOGRAPH
0x5EE0:0x8FB1,	//CJK UNIFIED IDEOGRAPH
0x5F70:0x8FB2,	//CJK UNIFIED IDEOGRAPH
0x627F:0x8FB3,	//CJK UNIFIED IDEOGRAPH
0x6284:0x8FB4,	//CJK UNIFIED IDEOGRAPH
0x62DB:0x8FB5,	//CJK UNIFIED IDEOGRAPH
0x638C:0x8FB6,	//CJK UNIFIED IDEOGRAPH
0x6377:0x8FB7,	//CJK UNIFIED IDEOGRAPH
0x6607:0x8FB8,	//CJK UNIFIED IDEOGRAPH
0x660C:0x8FB9,	//CJK UNIFIED IDEOGRAPH
0x662D:0x8FBA,	//CJK UNIFIED IDEOGRAPH
0x6676:0x8FBB,	//CJK UNIFIED IDEOGRAPH
0x677E:0x8FBC,	//CJK UNIFIED IDEOGRAPH
0x68A2:0x8FBD,	//CJK UNIFIED IDEOGRAPH
0x6A1F:0x8FBE,	//CJK UNIFIED IDEOGRAPH
0x6A35:0x8FBF,	//CJK UNIFIED IDEOGRAPH
0x6CBC:0x8FC0,	//CJK UNIFIED IDEOGRAPH
0x6D88:0x8FC1,	//CJK UNIFIED IDEOGRAPH
0x6E09:0x8FC2,	//CJK UNIFIED IDEOGRAPH
0x6E58:0x8FC3,	//CJK UNIFIED IDEOGRAPH
0x713C:0x8FC4,	//CJK UNIFIED IDEOGRAPH
0x7126:0x8FC5,	//CJK UNIFIED IDEOGRAPH
0x7167:0x8FC6,	//CJK UNIFIED IDEOGRAPH
0x75C7:0x8FC7,	//CJK UNIFIED IDEOGRAPH
0x7701:0x8FC8,	//CJK UNIFIED IDEOGRAPH
0x785D:0x8FC9,	//CJK UNIFIED IDEOGRAPH
0x7901:0x8FCA,	//CJK UNIFIED IDEOGRAPH
0x7965:0x8FCB,	//CJK UNIFIED IDEOGRAPH
0x79F0:0x8FCC,	//CJK UNIFIED IDEOGRAPH
0x7AE0:0x8FCD,	//CJK UNIFIED IDEOGRAPH
0x7B11:0x8FCE,	//CJK UNIFIED IDEOGRAPH
0x7CA7:0x8FCF,	//CJK UNIFIED IDEOGRAPH
0x7D39:0x8FD0,	//CJK UNIFIED IDEOGRAPH
0x8096:0x8FD1,	//CJK UNIFIED IDEOGRAPH
0x83D6:0x8FD2,	//CJK UNIFIED IDEOGRAPH
0x848B:0x8FD3,	//CJK UNIFIED IDEOGRAPH
0x8549:0x8FD4,	//CJK UNIFIED IDEOGRAPH
0x885D:0x8FD5,	//CJK UNIFIED IDEOGRAPH
0x88F3:0x8FD6,	//CJK UNIFIED IDEOGRAPH
0x8A1F:0x8FD7,	//CJK UNIFIED IDEOGRAPH
0x8A3C:0x8FD8,	//CJK UNIFIED IDEOGRAPH
0x8A54:0x8FD9,	//CJK UNIFIED IDEOGRAPH
0x8A73:0x8FDA,	//CJK UNIFIED IDEOGRAPH
0x8C61:0x8FDB,	//CJK UNIFIED IDEOGRAPH
0x8CDE:0x8FDC,	//CJK UNIFIED IDEOGRAPH
0x91A4:0x8FDD,	//CJK UNIFIED IDEOGRAPH
0x9266:0x8FDE,	//CJK UNIFIED IDEOGRAPH
0x937E:0x8FDF,	//CJK UNIFIED IDEOGRAPH
0x9418:0x8FE0,	//CJK UNIFIED IDEOGRAPH
0x969C:0x8FE1,	//CJK UNIFIED IDEOGRAPH
0x9798:0x8FE2,	//CJK UNIFIED IDEOGRAPH
0x4E0A:0x8FE3,	//CJK UNIFIED IDEOGRAPH
0x4E08:0x8FE4,	//CJK UNIFIED IDEOGRAPH
0x4E1E:0x8FE5,	//CJK UNIFIED IDEOGRAPH
0x4E57:0x8FE6,	//CJK UNIFIED IDEOGRAPH
0x5197:0x8FE7,	//CJK UNIFIED IDEOGRAPH
0x5270:0x8FE8,	//CJK UNIFIED IDEOGRAPH
0x57CE:0x8FE9,	//CJK UNIFIED IDEOGRAPH
0x5834:0x8FEA,	//CJK UNIFIED IDEOGRAPH
0x58CC:0x8FEB,	//CJK UNIFIED IDEOGRAPH
0x5B22:0x8FEC,	//CJK UNIFIED IDEOGRAPH
0x5E38:0x8FED,	//CJK UNIFIED IDEOGRAPH
0x60C5:0x8FEE,	//CJK UNIFIED IDEOGRAPH
0x64FE:0x8FEF,	//CJK UNIFIED IDEOGRAPH
0x6761:0x8FF0,	//CJK UNIFIED IDEOGRAPH
0x6756:0x8FF1,	//CJK UNIFIED IDEOGRAPH
0x6D44:0x8FF2,	//CJK UNIFIED IDEOGRAPH
0x72B6:0x8FF3,	//CJK UNIFIED IDEOGRAPH
0x7573:0x8FF4,	//CJK UNIFIED IDEOGRAPH
0x7A63:0x8FF5,	//CJK UNIFIED IDEOGRAPH
0x84B8:0x8FF6,	//CJK UNIFIED IDEOGRAPH
0x8B72:0x8FF7,	//CJK UNIFIED IDEOGRAPH
0x91B8:0x8FF8,	//CJK UNIFIED IDEOGRAPH
0x9320:0x8FF9,	//CJK UNIFIED IDEOGRAPH
0x5631:0x8FFA,	//CJK UNIFIED IDEOGRAPH
0x57F4:0x8FFB,	//CJK UNIFIED IDEOGRAPH
0x98FE:0x8FFC,	//CJK UNIFIED IDEOGRAPH
0x62ED:0x9040,	//CJK UNIFIED IDEOGRAPH
0x690D:0x9041,	//CJK UNIFIED IDEOGRAPH
0x6B96:0x9042,	//CJK UNIFIED IDEOGRAPH
0x71ED:0x9043,	//CJK UNIFIED IDEOGRAPH
0x7E54:0x9044,	//CJK UNIFIED IDEOGRAPH
0x8077:0x9045,	//CJK UNIFIED IDEOGRAPH
0x8272:0x9046,	//CJK UNIFIED IDEOGRAPH
0x89E6:0x9047,	//CJK UNIFIED IDEOGRAPH
0x98DF:0x9048,	//CJK UNIFIED IDEOGRAPH
0x8755:0x9049,	//CJK UNIFIED IDEOGRAPH
0x8FB1:0x904A,	//CJK UNIFIED IDEOGRAPH
0x5C3B:0x904B,	//CJK UNIFIED IDEOGRAPH
0x4F38:0x904C,	//CJK UNIFIED IDEOGRAPH
0x4FE1:0x904D,	//CJK UNIFIED IDEOGRAPH
0x4FB5:0x904E,	//CJK UNIFIED IDEOGRAPH
0x5507:0x904F,	//CJK UNIFIED IDEOGRAPH
0x5A20:0x9050,	//CJK UNIFIED IDEOGRAPH
0x5BDD:0x9051,	//CJK UNIFIED IDEOGRAPH
0x5BE9:0x9052,	//CJK UNIFIED IDEOGRAPH
0x5FC3:0x9053,	//CJK UNIFIED IDEOGRAPH
0x614E:0x9054,	//CJK UNIFIED IDEOGRAPH
0x632F:0x9055,	//CJK UNIFIED IDEOGRAPH
0x65B0:0x9056,	//CJK UNIFIED IDEOGRAPH
0x664B:0x9057,	//CJK UNIFIED IDEOGRAPH
0x68EE:0x9058,	//CJK UNIFIED IDEOGRAPH
0x699B:0x9059,	//CJK UNIFIED IDEOGRAPH
0x6D78:0x905A,	//CJK UNIFIED IDEOGRAPH
0x6DF1:0x905B,	//CJK UNIFIED IDEOGRAPH
0x7533:0x905C,	//CJK UNIFIED IDEOGRAPH
0x75B9:0x905D,	//CJK UNIFIED IDEOGRAPH
0x771F:0x905E,	//CJK UNIFIED IDEOGRAPH
0x795E:0x905F,	//CJK UNIFIED IDEOGRAPH
0x79E6:0x9060,	//CJK UNIFIED IDEOGRAPH
0x7D33:0x9061,	//CJK UNIFIED IDEOGRAPH
0x81E3:0x9062,	//CJK UNIFIED IDEOGRAPH
0x82AF:0x9063,	//CJK UNIFIED IDEOGRAPH
0x85AA:0x9064,	//CJK UNIFIED IDEOGRAPH
0x89AA:0x9065,	//CJK UNIFIED IDEOGRAPH
0x8A3A:0x9066,	//CJK UNIFIED IDEOGRAPH
0x8EAB:0x9067,	//CJK UNIFIED IDEOGRAPH
0x8F9B:0x9068,	//CJK UNIFIED IDEOGRAPH
0x9032:0x9069,	//CJK UNIFIED IDEOGRAPH
0x91DD:0x906A,	//CJK UNIFIED IDEOGRAPH
0x9707:0x906B,	//CJK UNIFIED IDEOGRAPH
0x4EBA:0x906C,	//CJK UNIFIED IDEOGRAPH
0x4EC1:0x906D,	//CJK UNIFIED IDEOGRAPH
0x5203:0x906E,	//CJK UNIFIED IDEOGRAPH
0x5875:0x906F,	//CJK UNIFIED IDEOGRAPH
0x58EC:0x9070,	//CJK UNIFIED IDEOGRAPH
0x5C0B:0x9071,	//CJK UNIFIED IDEOGRAPH
0x751A:0x9072,	//CJK UNIFIED IDEOGRAPH
0x5C3D:0x9073,	//CJK UNIFIED IDEOGRAPH
0x814E:0x9074,	//CJK UNIFIED IDEOGRAPH
0x8A0A:0x9075,	//CJK UNIFIED IDEOGRAPH
0x8FC5:0x9076,	//CJK UNIFIED IDEOGRAPH
0x9663:0x9077,	//CJK UNIFIED IDEOGRAPH
0x976D:0x9078,	//CJK UNIFIED IDEOGRAPH
0x7B25:0x9079,	//CJK UNIFIED IDEOGRAPH
0x8ACF:0x907A,	//CJK UNIFIED IDEOGRAPH
0x9808:0x907B,	//CJK UNIFIED IDEOGRAPH
0x9162:0x907C,	//CJK UNIFIED IDEOGRAPH
0x56F3:0x907D,	//CJK UNIFIED IDEOGRAPH
0x53A8:0x907E,	//CJK UNIFIED IDEOGRAPH
0x9017:0x9080,	//CJK UNIFIED IDEOGRAPH
0x5439:0x9081,	//CJK UNIFIED IDEOGRAPH
0x5782:0x9082,	//CJK UNIFIED IDEOGRAPH
0x5E25:0x9083,	//CJK UNIFIED IDEOGRAPH
0x63A8:0x9084,	//CJK UNIFIED IDEOGRAPH
0x6C34:0x9085,	//CJK UNIFIED IDEOGRAPH
0x708A:0x9086,	//CJK UNIFIED IDEOGRAPH
0x7761:0x9087,	//CJK UNIFIED IDEOGRAPH
0x7C8B:0x9088,	//CJK UNIFIED IDEOGRAPH
0x7FE0:0x9089,	//CJK UNIFIED IDEOGRAPH
